Gas_age	d13CO2	d13CO2_stdev
150.412	-6.848	0.060
150.413	-6.848	0.060
150.414	-6.848	0.060
150.415	-6.848	0.060
150.416	-6.848	0.060
150.417	-6.848	0.060
150.418	-6.848	0.060
150.419	-6.848	0.060
150.420	-6.848	0.060
150.421	-6.848	0.060
150.422	-6.848	0.060
150.423	-6.848	0.060
150.424	-6.848	0.060
150.425	-6.848	0.060
150.426	-6.848	0.060
150.427	-6.848	0.060
150.428	-6.848	0.060
150.429	-6.848	0.060
150.430	-6.848	0.060
150.431	-6.848	0.060
150.432	-6.848	0.060
150.433	-6.848	0.060
150.434	-6.848	0.060
150.435	-6.848	0.060
150.436	-6.848	0.060
150.437	-6.848	0.060
150.438	-6.848	0.060
150.439	-6.848	0.060
150.440	-6.848	0.060
150.441	-6.848	0.060
150.442	-6.848	0.060
150.443	-6.848	0.060
150.444	-6.848	0.060
150.445	-6.848	0.060
150.446	-6.848	0.060
150.447	-6.848	0.060
150.448	-6.848	0.060
150.449	-6.848	0.060
150.450	-6.848	0.060
150.451	-6.848	0.060
150.452	-6.848	0.060
150.453	-6.848	0.060
150.454	-6.848	0.060
150.455	-6.848	0.060
150.456	-6.848	0.060
150.457	-6.848	0.060
150.458	-6.848	0.060
150.459	-6.848	0.060
150.460	-6.848	0.060
150.461	-6.848	0.060
150.462	-6.848	0.060
150.463	-6.848	0.060
150.464	-6.848	0.060
150.465	-6.848	0.060
150.466	-6.848	0.060
150.467	-6.848	0.060
150.468	-6.848	0.060
150.469	-6.848	0.060
150.470	-6.848	0.060
150.471	-6.848	0.060
150.472	-6.848	0.060
150.473	-6.848	0.060
150.474	-6.848	0.060
150.475	-6.848	0.060
150.476	-6.848	0.060
150.477	-6.848	0.060
150.478	-6.848	0.060
150.479	-6.848	0.060
150.480	-6.848	0.060
150.481	-6.848	0.060
150.482	-6.848	0.060
150.483	-6.848	0.060
150.484	-6.848	0.060
150.485	-6.848	0.060
150.486	-6.848	0.060
150.487	-6.848	0.060
150.488	-6.848	0.060
150.489	-6.848	0.060
150.490	-6.848	0.060
150.491	-6.848	0.060
150.492	-6.848	0.060
150.493	-6.848	0.060
150.494	-6.848	0.060
150.495	-6.848	0.060
150.496	-6.848	0.060
150.497	-6.848	0.060
150.498	-6.848	0.060
150.499	-6.848	0.060
150.500	-6.848	0.060
150.501	-6.848	0.060
150.502	-6.848	0.060
150.503	-6.848	0.060
150.504	-6.848	0.060
150.505	-6.848	0.060
150.506	-6.848	0.060
150.507	-6.848	0.060
150.508	-6.848	0.060
150.509	-6.848	0.060
150.510	-6.848	0.060
150.511	-6.848	0.060
150.512	-6.848	0.060
150.513	-6.848	0.060
150.514	-6.848	0.060
150.515	-6.848	0.060
150.516	-6.848	0.060
150.517	-6.848	0.060
150.518	-6.848	0.060
150.519	-6.848	0.060
150.520	-6.848	0.060
150.521	-6.848	0.060
150.522	-6.848	0.060
150.523	-6.848	0.060
150.524	-6.848	0.060
150.525	-6.848	0.060
150.526	-6.848	0.060
150.527	-6.848	0.060
150.528	-6.848	0.060
150.529	-6.848	0.060
150.530	-6.848	0.060
150.531	-6.848	0.060
150.532	-6.848	0.060
150.533	-6.848	0.060
150.534	-6.849	0.060
150.535	-6.849	0.060
150.536	-6.849	0.060
150.537	-6.849	0.060
150.538	-6.849	0.060
150.539	-6.849	0.060
150.540	-6.849	0.060
150.541	-6.849	0.060
150.542	-6.849	0.060
150.543	-6.849	0.060
150.544	-6.849	0.060
150.545	-6.849	0.060
150.546	-6.849	0.060
150.547	-6.849	0.060
150.548	-6.849	0.060
150.549	-6.849	0.060
150.550	-6.849	0.060
150.551	-6.849	0.060
150.552	-6.849	0.060
150.553	-6.849	0.060
150.554	-6.849	0.060
150.555	-6.849	0.060
150.556	-6.849	0.060
150.557	-6.849	0.060
150.558	-6.849	0.060
150.559	-6.849	0.060
150.560	-6.849	0.060
150.561	-6.849	0.060
150.562	-6.849	0.060
150.563	-6.849	0.060
150.564	-6.849	0.060
150.565	-6.849	0.060
150.566	-6.849	0.060
150.567	-6.849	0.060
150.568	-6.849	0.060
150.569	-6.849	0.060
150.570	-6.849	0.060
150.571	-6.849	0.060
150.572	-6.849	0.060
150.573	-6.849	0.060
150.574	-6.849	0.060
150.575	-6.849	0.060
150.576	-6.849	0.060
150.577	-6.849	0.060
150.578	-6.849	0.060
150.579	-6.849	0.060
150.580	-6.849	0.060
150.581	-6.849	0.060
150.582	-6.849	0.060
150.583	-6.849	0.060
150.584	-6.849	0.060
150.585	-6.849	0.060
150.586	-6.849	0.060
150.587	-6.849	0.060
150.588	-6.849	0.060
150.589	-6.849	0.060
150.590	-6.849	0.060
150.591	-6.849	0.060
150.592	-6.849	0.060
150.593	-6.849	0.060
150.594	-6.849	0.060
150.595	-6.849	0.060
150.596	-6.849	0.060
150.597	-6.849	0.060
150.598	-6.849	0.060
150.599	-6.849	0.060
150.600	-6.849	0.060
150.601	-6.849	0.060
150.602	-6.849	0.060
150.603	-6.849	0.060
150.604	-6.849	0.060
150.605	-6.849	0.060
150.606	-6.849	0.060
150.607	-6.849	0.060
150.608	-6.849	0.060
150.609	-6.849	0.060
150.610	-6.849	0.060
150.611	-6.849	0.060
150.612	-6.849	0.060
150.613	-6.849	0.060
150.614	-6.849	0.060
150.615	-6.849	0.060
150.616	-6.849	0.060
150.617	-6.849	0.060
150.618	-6.849	0.060
150.619	-6.849	0.060
150.620	-6.849	0.060
150.621	-6.849	0.060
150.622	-6.849	0.060
150.623	-6.849	0.060
150.624	-6.849	0.060
150.625	-6.849	0.060
150.626	-6.849	0.060
150.627	-6.849	0.060
150.628	-6.849	0.060
150.629	-6.849	0.060
150.630	-6.849	0.060
150.631	-6.849	0.060
150.632	-6.849	0.060
150.633	-6.849	0.060
150.634	-6.849	0.060
150.635	-6.849	0.060
150.636	-6.849	0.060
150.637	-6.849	0.060
150.638	-6.849	0.060
150.639	-6.849	0.060
150.640	-6.849	0.060
150.641	-6.849	0.060
150.642	-6.849	0.060
150.643	-6.849	0.060
150.644	-6.849	0.060
150.645	-6.849	0.060
150.646	-6.849	0.060
150.647	-6.849	0.060
150.648	-6.849	0.060
150.649	-6.849	0.060
150.650	-6.849	0.060
150.651	-6.849	0.060
150.652	-6.849	0.060
150.653	-6.849	0.060
150.654	-6.849	0.060
150.655	-6.849	0.060
150.656	-6.849	0.060
150.657	-6.849	0.060
150.658	-6.849	0.060
150.659	-6.849	0.060
150.660	-6.849	0.060
150.661	-6.849	0.060
150.662	-6.849	0.060
150.663	-6.849	0.060
150.664	-6.849	0.060
150.665	-6.849	0.060
150.666	-6.849	0.060
150.667	-6.849	0.060
150.668	-6.849	0.060
150.669	-6.849	0.060
150.670	-6.849	0.060
150.671	-6.849	0.060
150.672	-6.849	0.060
150.673	-6.849	0.060
150.674	-6.849	0.060
150.675	-6.849	0.060
150.676	-6.849	0.060
150.677	-6.849	0.060
150.678	-6.849	0.060
150.679	-6.849	0.060
150.680	-6.849	0.060
150.681	-6.849	0.060
150.682	-6.849	0.060
150.683	-6.849	0.060
150.684	-6.849	0.060
150.685	-6.849	0.060
150.686	-6.849	0.060
150.687	-6.849	0.060
150.688	-6.849	0.060
150.689	-6.849	0.060
150.690	-6.849	0.060
150.691	-6.849	0.060
150.692	-6.849	0.060
150.693	-6.849	0.060
150.694	-6.849	0.060
150.695	-6.849	0.060
150.696	-6.849	0.060
150.697	-6.849	0.060
150.698	-6.849	0.060
150.699	-6.849	0.060
150.700	-6.849	0.060
150.701	-6.849	0.060
150.702	-6.849	0.060
150.703	-6.849	0.060
150.704	-6.849	0.060
150.705	-6.849	0.060
150.706	-6.849	0.060
150.707	-6.849	0.060
150.708	-6.849	0.060
150.709	-6.849	0.060
150.710	-6.849	0.060
150.711	-6.849	0.060
150.712	-6.849	0.060
150.713	-6.849	0.060
150.714	-6.849	0.060
150.715	-6.849	0.060
150.716	-6.849	0.060
150.717	-6.849	0.060
150.718	-6.849	0.060
150.719	-6.849	0.060
150.720	-6.849	0.060
150.721	-6.849	0.060
150.722	-6.849	0.060
150.723	-6.849	0.060
150.724	-6.849	0.060
150.725	-6.849	0.060
150.726	-6.849	0.060
150.727	-6.849	0.060
150.728	-6.849	0.060
150.729	-6.849	0.060
150.730	-6.849	0.060
150.731	-6.849	0.060
150.732	-6.849	0.060
150.733	-6.849	0.060
150.734	-6.849	0.060
150.735	-6.849	0.060
150.736	-6.849	0.060
150.737	-6.849	0.060
150.738	-6.849	0.060
150.739	-6.849	0.060
150.740	-6.849	0.060
150.741	-6.849	0.060
150.742	-6.849	0.060
150.743	-6.849	0.060
150.744	-6.849	0.060
150.745	-6.849	0.060
150.746	-6.849	0.060
150.747	-6.849	0.060
150.748	-6.849	0.060
150.749	-6.849	0.060
150.750	-6.849	0.060
150.751	-6.849	0.060
150.752	-6.849	0.060
150.753	-6.849	0.060
150.754	-6.849	0.060
150.755	-6.849	0.060
150.756	-6.849	0.060
150.757	-6.849	0.060
150.758	-6.849	0.060
150.759	-6.849	0.060
150.760	-6.849	0.060
150.761	-6.849	0.060
150.762	-6.849	0.060
150.763	-6.849	0.060
150.764	-6.849	0.060
150.765	-6.849	0.060
150.766	-6.849	0.060
150.767	-6.849	0.060
150.768	-6.849	0.060
150.769	-6.849	0.060
150.770	-6.849	0.060
150.771	-6.849	0.060
150.772	-6.849	0.060
150.773	-6.849	0.060
150.774	-6.849	0.060
150.775	-6.849	0.060
150.776	-6.849	0.060
150.777	-6.849	0.060
150.778	-6.849	0.060
150.779	-6.849	0.060
150.780	-6.849	0.060
150.781	-6.849	0.060
150.782	-6.849	0.060
150.783	-6.849	0.060
150.784	-6.849	0.060
150.785	-6.849	0.060
150.786	-6.849	0.060
150.787	-6.849	0.060
150.788	-6.849	0.060
150.789	-6.849	0.060
150.790	-6.849	0.060
150.791	-6.849	0.060
150.792	-6.849	0.060
150.793	-6.849	0.060
150.794	-6.849	0.060
150.795	-6.849	0.060
150.796	-6.849	0.060
150.797	-6.849	0.060
150.798	-6.849	0.060
150.799	-6.849	0.060
150.800	-6.849	0.060
150.801	-6.849	0.060
150.802	-6.849	0.060
150.803	-6.849	0.060
150.804	-6.849	0.060
150.805	-6.849	0.060
150.806	-6.849	0.060
150.807	-6.849	0.060
150.808	-6.849	0.060
150.809	-6.849	0.060
150.810	-6.849	0.060
150.811	-6.849	0.060
150.812	-6.849	0.060
150.813	-6.849	0.060
150.814	-6.849	0.060
150.815	-6.849	0.060
150.816	-6.849	0.060
150.817	-6.849	0.060
150.818	-6.849	0.060
150.819	-6.849	0.060
150.820	-6.849	0.060
150.821	-6.849	0.060
150.822	-6.849	0.060
150.823	-6.849	0.060
150.824	-6.849	0.060
150.825	-6.849	0.060
150.826	-6.849	0.060
150.827	-6.849	0.060
150.828	-6.849	0.060
150.829	-6.849	0.060
150.830	-6.849	0.060
150.831	-6.849	0.060
150.832	-6.849	0.060
150.833	-6.849	0.060
150.834	-6.849	0.060
150.835	-6.849	0.060
150.836	-6.849	0.060
150.837	-6.849	0.060
150.838	-6.849	0.060
150.839	-6.849	0.060
150.840	-6.849	0.060
150.841	-6.849	0.060
150.842	-6.849	0.060
150.843	-6.849	0.060
150.844	-6.849	0.060
150.845	-6.849	0.060
150.846	-6.849	0.060
150.847	-6.849	0.060
150.848	-6.849	0.060
150.849	-6.849	0.060
150.850	-6.849	0.060
150.851	-6.849	0.060
150.852	-6.849	0.060
150.853	-6.849	0.060
150.854	-6.849	0.060
150.855	-6.849	0.060
150.856	-6.849	0.060
150.857	-6.849	0.060
150.858	-6.849	0.060
150.859	-6.849	0.060
150.860	-6.849	0.060
150.861	-6.849	0.060
150.862	-6.849	0.060
150.863	-6.849	0.060
150.864	-6.849	0.060
150.865	-6.849	0.060
150.866	-6.849	0.060
150.867	-6.849	0.060
150.868	-6.849	0.060
150.869	-6.849	0.060
150.870	-6.849	0.060
150.871	-6.849	0.060
150.872	-6.849	0.060
150.873	-6.849	0.060
150.874	-6.849	0.060
150.875	-6.849	0.060
150.876	-6.849	0.060
150.877	-6.849	0.060
150.878	-6.849	0.060
150.879	-6.849	0.060
150.880	-6.849	0.060
150.881	-6.849	0.060
150.882	-6.849	0.060
150.883	-6.849	0.060
150.884	-6.849	0.060
150.885	-6.849	0.060
150.886	-6.849	0.060
150.887	-6.849	0.060
150.888	-6.849	0.060
150.889	-6.849	0.060
150.890	-6.849	0.060
150.891	-6.849	0.060
150.892	-6.849	0.060
150.893	-6.849	0.060
150.894	-6.849	0.060
150.895	-6.849	0.060
150.896	-6.849	0.060
150.897	-6.849	0.060
150.898	-6.849	0.060
150.899	-6.849	0.060
150.900	-6.849	0.060
150.901	-6.849	0.060
150.902	-6.849	0.060
150.903	-6.849	0.060
150.904	-6.849	0.060
150.905	-6.849	0.060
150.906	-6.849	0.060
150.907	-6.849	0.060
150.908	-6.849	0.060
150.909	-6.849	0.060
150.910	-6.849	0.060
150.911	-6.849	0.060
150.912	-6.849	0.060
150.913	-6.849	0.060
150.914	-6.849	0.060
150.915	-6.849	0.060
150.916	-6.849	0.060
150.917	-6.849	0.060
150.918	-6.849	0.060
150.919	-6.849	0.060
150.920	-6.849	0.060
150.921	-6.849	0.060
150.922	-6.849	0.060
150.923	-6.849	0.060
150.924	-6.849	0.060
150.925	-6.849	0.060
150.926	-6.849	0.060
150.927	-6.849	0.060
150.928	-6.849	0.060
150.929	-6.849	0.060
150.930	-6.849	0.060
150.931	-6.849	0.060
150.932	-6.849	0.060
150.933	-6.849	0.060
150.934	-6.849	0.060
150.935	-6.849	0.060
150.936	-6.849	0.060
150.937	-6.849	0.060
150.938	-6.849	0.059
150.939	-6.849	0.059
150.940	-6.849	0.059
150.941	-6.849	0.059
150.942	-6.849	0.059
150.943	-6.849	0.059
150.944	-6.849	0.059
150.945	-6.849	0.059
150.946	-6.849	0.059
150.947	-6.849	0.059
150.948	-6.849	0.059
150.949	-6.849	0.059
150.950	-6.849	0.059
150.951	-6.849	0.059
150.952	-6.849	0.059
150.953	-6.849	0.059
150.954	-6.849	0.059
150.955	-6.849	0.059
150.956	-6.849	0.059
150.957	-6.849	0.059
150.958	-6.849	0.059
150.959	-6.849	0.059
150.960	-6.849	0.059
150.961	-6.849	0.059
150.962	-6.849	0.059
150.963	-6.849	0.059
150.964	-6.849	0.059
150.965	-6.849	0.059
150.966	-6.849	0.059
150.967	-6.849	0.059
150.968	-6.849	0.059
150.969	-6.849	0.059
150.970	-6.849	0.059
150.971	-6.849	0.059
150.972	-6.849	0.059
150.973	-6.849	0.059
150.974	-6.849	0.059
150.975	-6.849	0.059
150.976	-6.849	0.059
150.977	-6.849	0.059
150.978	-6.849	0.059
150.979	-6.849	0.059
150.980	-6.849	0.059
150.981	-6.849	0.059
150.982	-6.849	0.059
150.983	-6.849	0.059
150.984	-6.849	0.059
150.985	-6.849	0.059
150.986	-6.849	0.059
150.987	-6.849	0.059
150.988	-6.849	0.059
150.989	-6.849	0.059
150.990	-6.849	0.059
150.991	-6.849	0.059
150.992	-6.849	0.059
150.993	-6.849	0.059
150.994	-6.849	0.059
150.995	-6.849	0.059
150.996	-6.849	0.059
150.997	-6.849	0.059
150.998	-6.849	0.059
150.999	-6.849	0.059
151.000	-6.849	0.059
151.001	-6.849	0.059
151.002	-6.849	0.059
151.003	-6.849	0.059
151.004	-6.849	0.059
151.005	-6.849	0.059
151.006	-6.849	0.059
151.007	-6.849	0.059
151.008	-6.849	0.059
151.009	-6.849	0.059
151.010	-6.849	0.059
151.011	-6.849	0.059
151.012	-6.849	0.059
151.013	-6.849	0.059
151.014	-6.849	0.059
151.015	-6.849	0.059
151.016	-6.849	0.059
151.017	-6.849	0.059
151.018	-6.849	0.059
151.019	-6.849	0.059
151.020	-6.849	0.059
151.021	-6.849	0.059
151.022	-6.848	0.059
151.023	-6.848	0.059
151.024	-6.848	0.059
151.025	-6.848	0.059
151.026	-6.848	0.059
151.027	-6.848	0.059
151.028	-6.848	0.059
151.029	-6.848	0.059
151.030	-6.848	0.059
151.031	-6.848	0.059
151.032	-6.848	0.059
151.033	-6.848	0.059
151.034	-6.848	0.059
151.035	-6.848	0.059
151.036	-6.848	0.059
151.037	-6.848	0.059
151.038	-6.848	0.059
151.039	-6.848	0.059
151.040	-6.848	0.059
151.041	-6.848	0.059
151.042	-6.848	0.059
151.043	-6.848	0.059
151.044	-6.848	0.059
151.045	-6.848	0.059
151.046	-6.848	0.059
151.047	-6.848	0.059
151.048	-6.848	0.059
151.049	-6.848	0.059
151.050	-6.848	0.059
151.051	-6.848	0.059
151.052	-6.848	0.059
151.053	-6.848	0.059
151.054	-6.848	0.059
151.055	-6.848	0.059
151.056	-6.848	0.059
151.057	-6.848	0.059
151.058	-6.848	0.059
151.059	-6.848	0.059
151.060	-6.848	0.059
151.061	-6.848	0.059
151.062	-6.848	0.059
151.063	-6.848	0.059
151.064	-6.848	0.059
151.065	-6.848	0.059
151.066	-6.848	0.059
151.067	-6.848	0.059
151.068	-6.848	0.059
151.069	-6.848	0.059
151.070	-6.848	0.059
151.071	-6.848	0.059
151.072	-6.848	0.059
151.073	-6.848	0.059
151.074	-6.848	0.059
151.075	-6.848	0.059
151.076	-6.848	0.059
151.077	-6.848	0.059
151.078	-6.848	0.059
151.079	-6.848	0.059
151.080	-6.848	0.059
151.081	-6.848	0.059
151.082	-6.848	0.059
151.083	-6.848	0.059
151.084	-6.848	0.059
151.085	-6.848	0.059
151.086	-6.848	0.059
151.087	-6.848	0.059
151.088	-6.848	0.059
151.089	-6.848	0.059
151.090	-6.848	0.059
151.091	-6.848	0.059
151.092	-6.848	0.059
151.093	-6.848	0.059
151.094	-6.848	0.059
151.095	-6.848	0.059
151.096	-6.848	0.059
151.097	-6.848	0.059
151.098	-6.848	0.059
151.099	-6.848	0.059
151.100	-6.848	0.059
151.101	-6.848	0.059
151.102	-6.848	0.059
151.103	-6.848	0.059
151.104	-6.848	0.059
151.105	-6.848	0.059
151.106	-6.848	0.059
151.107	-6.848	0.059
151.108	-6.848	0.059
151.109	-6.848	0.059
151.110	-6.848	0.059
151.111	-6.848	0.059
151.112	-6.848	0.059
151.113	-6.848	0.059
151.114	-6.848	0.059
151.115	-6.848	0.059
151.116	-6.848	0.059
151.117	-6.848	0.059
151.118	-6.848	0.059
151.119	-6.848	0.059
151.120	-6.848	0.059
151.121	-6.848	0.059
151.122	-6.848	0.059
151.123	-6.848	0.059
151.124	-6.848	0.059
151.125	-6.848	0.059
151.126	-6.848	0.059
151.127	-6.848	0.059
151.128	-6.848	0.059
151.129	-6.848	0.059
151.130	-6.848	0.059
151.131	-6.848	0.059
151.132	-6.848	0.059
151.133	-6.848	0.059
151.134	-6.848	0.059
151.135	-6.848	0.059
151.136	-6.848	0.059
151.137	-6.848	0.059
151.138	-6.848	0.059
151.139	-6.848	0.059
151.140	-6.848	0.059
151.141	-6.848	0.059
151.142	-6.848	0.059
151.143	-6.848	0.059
151.144	-6.848	0.059
151.145	-6.848	0.059
151.146	-6.848	0.059
151.147	-6.848	0.059
151.148	-6.848	0.059
151.149	-6.848	0.059
151.150	-6.848	0.059
151.151	-6.848	0.059
151.152	-6.848	0.059
151.153	-6.848	0.059
151.154	-6.848	0.059
151.155	-6.848	0.059
151.156	-6.848	0.059
151.157	-6.848	0.059
151.158	-6.848	0.059
151.159	-6.848	0.059
151.160	-6.848	0.059
151.161	-6.848	0.059
151.162	-6.848	0.059
151.163	-6.848	0.059
151.164	-6.848	0.059
151.165	-6.848	0.059
151.166	-6.848	0.059
151.167	-6.848	0.059
151.168	-6.848	0.059
151.169	-6.848	0.059
151.170	-6.848	0.059
151.171	-6.848	0.059
151.172	-6.848	0.059
151.173	-6.848	0.059
151.174	-6.848	0.059
151.175	-6.848	0.059
151.176	-6.848	0.059
151.177	-6.848	0.059
151.178	-6.848	0.059
151.179	-6.848	0.059
151.180	-6.848	0.059
151.181	-6.848	0.059
151.182	-6.848	0.059
151.183	-6.848	0.059
151.184	-6.848	0.059
151.185	-6.848	0.059
151.186	-6.848	0.059
151.187	-6.848	0.059
151.188	-6.848	0.059
151.189	-6.848	0.059
151.190	-6.848	0.059
151.191	-6.848	0.059
151.192	-6.848	0.059
151.193	-6.848	0.059
151.194	-6.848	0.059
151.195	-6.848	0.059
151.196	-6.848	0.059
151.197	-6.847	0.059
151.198	-6.847	0.059
151.199	-6.847	0.059
151.200	-6.847	0.059
151.201	-6.847	0.059
151.202	-6.847	0.059
151.203	-6.847	0.059
151.204	-6.847	0.059
151.205	-6.847	0.059
151.206	-6.847	0.059
151.207	-6.847	0.059
151.208	-6.847	0.059
151.209	-6.847	0.059
151.210	-6.847	0.059
151.211	-6.847	0.059
151.212	-6.847	0.059
151.213	-6.847	0.059
151.214	-6.847	0.059
151.215	-6.847	0.059
151.216	-6.847	0.059
151.217	-6.847	0.059
151.218	-6.847	0.059
151.219	-6.847	0.059
151.220	-6.847	0.059
151.221	-6.847	0.059
151.222	-6.847	0.059
151.223	-6.847	0.059
151.224	-6.847	0.059
151.225	-6.847	0.059
151.226	-6.847	0.059
151.227	-6.847	0.059
151.228	-6.847	0.059
151.229	-6.847	0.059
151.230	-6.847	0.059
151.231	-6.847	0.059
151.232	-6.847	0.059
151.233	-6.847	0.059
151.234	-6.847	0.059
151.235	-6.847	0.059
151.236	-6.847	0.059
151.237	-6.847	0.059
151.238	-6.847	0.059
151.239	-6.847	0.059
151.240	-6.847	0.059
151.241	-6.847	0.059
151.242	-6.847	0.059
151.243	-6.847	0.059
151.244	-6.847	0.059
151.245	-6.847	0.059
151.246	-6.847	0.059
151.247	-6.847	0.059
151.248	-6.847	0.059
151.249	-6.847	0.059
151.250	-6.847	0.059
151.251	-6.847	0.059
151.252	-6.847	0.059
151.253	-6.847	0.059
151.254	-6.847	0.059
151.255	-6.847	0.059
151.256	-6.847	0.059
151.257	-6.847	0.059
151.258	-6.847	0.059
151.259	-6.847	0.059
151.260	-6.847	0.059
151.261	-6.847	0.059
151.262	-6.847	0.059
151.263	-6.847	0.059
151.264	-6.847	0.059
151.265	-6.847	0.059
151.266	-6.847	0.059
151.267	-6.847	0.059
151.268	-6.847	0.059
151.269	-6.847	0.059
151.270	-6.847	0.059
151.271	-6.847	0.059
151.272	-6.847	0.059
151.273	-6.847	0.059
151.274	-6.847	0.059
151.275	-6.847	0.059
151.276	-6.847	0.059
151.277	-6.847	0.059
151.278	-6.847	0.059
151.279	-6.847	0.059
151.280	-6.847	0.059
151.281	-6.847	0.059
151.282	-6.847	0.059
151.283	-6.847	0.059
151.284	-6.847	0.059
151.285	-6.847	0.059
151.286	-6.847	0.059
151.287	-6.847	0.059
151.288	-6.847	0.059
151.289	-6.847	0.059
151.290	-6.847	0.059
151.291	-6.847	0.059
151.292	-6.847	0.059
151.293	-6.847	0.059
151.294	-6.847	0.059
151.295	-6.847	0.059
151.296	-6.847	0.059
151.297	-6.847	0.059
151.298	-6.847	0.059
151.299	-6.847	0.059
151.300	-6.847	0.059
151.301	-6.847	0.059
151.302	-6.847	0.059
151.303	-6.847	0.059
151.304	-6.847	0.059
151.305	-6.847	0.059
151.306	-6.847	0.059
151.307	-6.847	0.059
151.308	-6.847	0.059
151.309	-6.847	0.059
151.310	-6.847	0.059
151.311	-6.847	0.059
151.312	-6.847	0.059
151.313	-6.847	0.059
151.314	-6.847	0.059
151.315	-6.847	0.059
151.316	-6.847	0.059
151.317	-6.847	0.059
151.318	-6.847	0.059
151.319	-6.847	0.059
151.320	-6.847	0.059
151.321	-6.847	0.059
151.322	-6.847	0.059
151.323	-6.846	0.059
151.324	-6.846	0.059
151.325	-6.846	0.059
151.326	-6.846	0.059
151.327	-6.846	0.059
151.328	-6.846	0.059
151.329	-6.846	0.059
151.330	-6.846	0.059
151.331	-6.846	0.059
151.332	-6.846	0.059
151.333	-6.846	0.059
151.334	-6.846	0.059
151.335	-6.846	0.059
151.336	-6.846	0.059
151.337	-6.846	0.059
151.338	-6.846	0.059
151.339	-6.846	0.059
151.340	-6.846	0.059
151.341	-6.846	0.059
151.342	-6.846	0.059
151.343	-6.846	0.059
151.344	-6.846	0.059
151.345	-6.846	0.059
151.346	-6.846	0.059
151.347	-6.846	0.059
151.348	-6.846	0.059
151.349	-6.846	0.059
151.350	-6.846	0.059
151.351	-6.846	0.059
151.352	-6.846	0.059
151.353	-6.846	0.059
151.354	-6.846	0.059
151.355	-6.846	0.059
151.356	-6.846	0.059
151.357	-6.846	0.059
151.358	-6.846	0.059
151.359	-6.846	0.059
151.360	-6.846	0.059
151.361	-6.846	0.059
151.362	-6.846	0.059
151.363	-6.846	0.059
151.364	-6.846	0.059
151.365	-6.846	0.059
151.366	-6.846	0.059
151.367	-6.846	0.059
151.368	-6.846	0.059
151.369	-6.846	0.059
151.370	-6.846	0.059
151.371	-6.846	0.059
151.372	-6.846	0.059
151.373	-6.846	0.059
151.374	-6.846	0.059
151.375	-6.846	0.059
151.376	-6.846	0.059
151.377	-6.846	0.059
151.378	-6.846	0.059
151.379	-6.846	0.059
151.380	-6.846	0.059
151.381	-6.846	0.059
151.382	-6.846	0.059
151.383	-6.846	0.059
151.384	-6.846	0.059
151.385	-6.846	0.059
151.386	-6.846	0.059
151.387	-6.846	0.059
151.388	-6.846	0.059
151.389	-6.846	0.059
151.390	-6.846	0.059
151.391	-6.846	0.059
151.392	-6.846	0.059
151.393	-6.846	0.059
151.394	-6.846	0.059
151.395	-6.846	0.059
151.396	-6.846	0.059
151.397	-6.846	0.059
151.398	-6.846	0.059
151.399	-6.846	0.059
151.400	-6.846	0.059
151.401	-6.846	0.059
151.402	-6.846	0.059
151.403	-6.846	0.059
151.404	-6.846	0.059
151.405	-6.846	0.059
151.406	-6.846	0.059
151.407	-6.846	0.059
151.408	-6.846	0.059
151.409	-6.846	0.059
151.410	-6.846	0.059
151.411	-6.846	0.059
151.412	-6.846	0.059
151.413	-6.846	0.059
151.414	-6.846	0.059
151.415	-6.846	0.059
151.416	-6.846	0.059
151.417	-6.846	0.059
151.418	-6.846	0.059
151.419	-6.846	0.059
151.420	-6.846	0.059
151.421	-6.846	0.059
151.422	-6.846	0.059
151.423	-6.846	0.059
151.424	-6.846	0.059
151.425	-6.846	0.059
151.426	-6.846	0.059
151.427	-6.846	0.059
151.428	-6.845	0.059
151.429	-6.845	0.059
151.430	-6.845	0.059
151.431	-6.845	0.059
151.432	-6.845	0.059
151.433	-6.845	0.059
151.434	-6.845	0.059
151.435	-6.845	0.059
151.436	-6.845	0.059
151.437	-6.845	0.059
151.438	-6.845	0.059
151.439	-6.845	0.059
151.440	-6.845	0.059
151.441	-6.845	0.059
151.442	-6.845	0.059
151.443	-6.845	0.059
151.444	-6.845	0.059
151.445	-6.845	0.059
151.446	-6.845	0.059
151.447	-6.845	0.059
151.448	-6.845	0.059
151.449	-6.845	0.059
151.450	-6.845	0.059
151.451	-6.845	0.059
151.452	-6.845	0.059
151.453	-6.845	0.059
151.454	-6.845	0.059
151.455	-6.845	0.059
151.456	-6.845	0.059
151.457	-6.845	0.059
151.458	-6.845	0.059
151.459	-6.845	0.059
151.460	-6.845	0.059
151.461	-6.845	0.059
151.462	-6.845	0.059
151.463	-6.845	0.059
151.464	-6.845	0.059
151.465	-6.845	0.059
151.466	-6.845	0.059
151.467	-6.845	0.059
151.468	-6.845	0.059
151.469	-6.845	0.059
151.470	-6.845	0.059
151.471	-6.845	0.059
151.472	-6.845	0.059
151.473	-6.845	0.059
151.474	-6.845	0.059
151.475	-6.845	0.059
151.476	-6.845	0.059
151.477	-6.845	0.059
151.478	-6.845	0.059
151.479	-6.845	0.059
151.480	-6.845	0.059
151.481	-6.845	0.059
151.482	-6.845	0.059
151.483	-6.845	0.059
151.484	-6.845	0.059
151.485	-6.845	0.059
151.486	-6.845	0.059
